_id,_inV,_label,_outV,_type,item
12768,1518,C-U,1680,edge,_label
12790,1521,B-E,1674,edge,_label
12801,1817,O-F,1524,edge,_label
12838,1537,D-M,1568,edge,_label
12871,2299,O-D,1548,edge,_label
12877,2273,M-D,1550,edge,_label
12879,1607,R-D,1551,edge,_label
12925,2126,E-C,1557,edge,_label
12941,1621,U-F,1562,edge,_label
12945,1647,F-C,1563,edge,_label
12952,1563,F-F,1996,edge,_label
12957,1999,F-C,1563,edge,_label
12967,1566,C-U,1565,edge,_label
12968,1565,U-C,1566,edge,_label
12970,1565,F-C,1868,edge,_label
12971,1568,R-D,1567,edge,_label
12974,1568,C-D,1586,edge,_label
12975,1600,D-R,1568,edge,_label
12978,1568,U-D,1791,edge,_label
12979,1792,D-G,1568,edge,_label
13029,1587,C-F,1585,edge,_label
13077,1808,M-B,1593,edge,_label
13078,1593,B-M,1808,edge,_label
13087,2266,M-U,1593,edge,_label
13122,1599,U-C,1962,edge,_label
13137,1866,E-T,1602,edge,_label
13147,1623,F-G,1605,edge,_label
13152,1605,C-F,1680,edge,_label
13168,1606,U-C,2078,edge,_label
13171,1608,D-M,1607,edge,_label
13176,1607,R-D,1610,edge,_label
13188,1610,C-R,1680,edge,_label
13197,2223,R-D,1610,edge,_label
13248,1616,D-E,2141,edge,_label
13277,1886,F-U,1621,edge,_label
13290,1624,T-F,2248,edge,_label
13294,1624,U-F,2266,edge,_label
13295,2308,F-D,1624,edge,_label
13300,1625,U-R,1627,edge,_label
13329,1673,M-C,1637,edge,_label
13381,2060,F-D,1646,edge,_label
13532,1680,D-C,1687,edge,_label
13537,1690,C-U,1680,edge,_label
13538,1680,U-C,1690,edge,_label
13551,1920,O-F,1685,edge,_label
13607,1717,B-U,1714,edge,_label
13624,1721,C-A,1726,edge,_label
13625,1810,A-U,1721,edge,_label
13631,1743,R-R,1724,edge,_label
13644,1726,C-C,2130,edge,_label
13692,1751,U-U,1754,edge,_label
13694,1752,U-R,1983,edge,_label
13719,1952,F-U,1767,edge,_label
13722,1767,U-F,1983,edge,_label
13733,1772,D-D,1771,edge,_label
13741,2000,D-U,1772,edge,_label
13751,1905,E-C,1778,edge,_label
13764,1785,U-M,1915,edge,_label
13771,1979,F-R,1787,edge,_label
13778,1788,R-M,1790,edge,_label
13784,1789,C-A,2124,edge,_label
13816,1817,G-F,1822,edge,_label
13820,1817,O-F,1824,edge,_label
13830,1824,U-O,1983,edge,_label
13850,1836,C-M,2345,edge,_label
13923,2236,U-M,1886,edge,_label
13940,1896,M-D,2066,edge,_label
13988,1912,U-B,2180,edge,_label
13991,2182,B-R,1912,edge,_label
14030,1947,C-A,2090,edge,_label
14040,1950,O-U,1960,edge,_label
14043,2090,U-C,1950,edge,_label
14048,1950,C-U,2220,edge,_label
14061,1963,U-D,1962,edge,_label
14064,1962,D-U,1964,edge,_label
14065,1965,U-C,1962,edge,_label
14087,2078,M-U,1971,edge,_label
14089,2231,M-U,1971,edge,_label
14100,1974,U-F,1978,edge,_label
14130,1994,B-C,1995,edge,_label
14149,2084,T-U,2011,edge,_label
14172,2030,U-P,2032,edge,_label
14186,2043,D-F,2299,edge,_label
14190,2046,F-U,2069,edge,_label
14202,2057,U-D,2201,edge,_label
14207,2268,U-U,2058,edge,_label
14253,2128,C-C,2126,edge,_label
14279,2160,U-U,2158,edge,_label
14282,2162,U-U,2163,edge,_label
14286,2164,U-B,2166,edge,_label
14313,2232,U-F,2231,edge,_label
14339,2293,U-B,2291,edge,_label
14348,2308,C-D,2309,edge,_label
14351,2311,D-U,2308,edge,_label
14356,2323,B-U,2325,edge,_label
14358,2334,B-D,2341,edge,_label
14360,2336,U-U,2337,edge,_label
8,2,D-T,1041,edge,_label
78,6,D-C,784,edge,_label
85,997,C-C,6,edge,_label
96,6,C-C,1181,edge,_label
100,6,D-C,1183,edge,_label
103,1185,C-U,6,edge,_label
108,6,F-C,1187,edge,_label
110,6,C-C,1279,edge,_label
134,7,O-F,57,edge,_label
139,285,F-T,7,edge,_label
144,7,B-F,811,edge,_label
147,1435,F-U,7,edge,_label
149,1443,F-D,7,edge,_label
152,7,B-F,1674,edge,_label
181,172,P-P,11,edge,_label
203,13,M-T,12,edge,_label
204,12,T-M,13,edge,_label
208,12,C-M,644,edge,_label
212,13,G-T,143,edge,_label
213,631,T-E,13,edge,_label
228,14,F-G,2289,edge,_label
296,21,D-P,1174,edge,_label
297,1249,P-C,21,edge,_label
320,23,O-M,802,edge,_label
343,27,D-D,24,edge,_label
370,30,O-F,32,edge,_label
441,133,O-U,35,edge,_label
450,35,E-O,277,edge,_label
529,40,O-O,40,edge,_label
530,40,O-O,40,edge,_label
569,302,T-T,46,edge,_label
574,46,T-T,442,edge,_label
583,1225,T-T,46,edge,_label
586,46,B-T,1714,edge,_label
632,53,O-O,55,edge,_label
639,78,O-U,53,edge,_label
646,54,O-O,55,edge,_label
708,57,T-O,1520,edge,_label
716,57,O-O,1524,edge,_label
722,57,D-O,1614,edge,_label
742,58,G-E,68,edge,_label
813,299,U-T,61,edge,_label
831,421,U-U,61,edge,_label
832,61,U-U,421,edge,_label
836,61,C-U,425,edge,_label
845,443,U-O,61,edge,_label
862,61,U-U,646,edge,_label
889,1428,U-P,61,edge,_label
897,2096,U-D,61,edge,_label
899,2257,U-D,61,edge,_label
908,62,D-F,1948,edge,_label
973,68,G-G,68,edge,_label
974,68,G-G,68,edge,_label
1006,68,C-G,2220,edge,_label
1035,1410,D-U,69,edge,_label
1074,71,O-M,699,edge,_label
1077,1041,M-D,71,edge,_label
1080,71,P-M,1102,edge,_label
1083,1346,M-U,71,edge,_label
1098,72,C-R,396,edge,_label
1116,73,F-F,585,edge,_label
1119,588,F-F,73,edge,_label
1121,714,F-D,73,edge,_label
1135,1952,F-U,73,edge,_label
1176,75,F-F,1122,edge,_label
1180,75,U-F,1439,edge,_label
1182,76,D-F,709,edge,_label
1207,82,B-M,79,edge,_label
1208,79,M-B,82,edge,_label
1220,80,B-U,537,edge,_label
1231,2053,U-D,80,edge,_label
1233,2273,U-D,80,edge,_label
1248,82,T-M,1805,edge,_label
1260,83,O-D,147,edge,_label
1282,83,C-D,1647,edge,_label
1283,1709,D-U,83,edge,_label
1285,2221,D-B,83,edge,_label
1287,2222,D-U,83,edge,_label
1305,1475,G-D,87,edge,_label
1326,92,P-D,1178,edge,_label
1327,93,O-O,93,edge,_label
1328,93,O-O,93,edge,_label
1339,99,O-O,93,edge,_label
1341,100,O-O,93,edge,_label
1343,101,O-O,93,edge,_label
1345,102,O-O,93,edge,_label
1397,106,D-D,106,edge,_label
1398,106,D-D,106,edge,_label
1406,107,M-C,110,edge,_label
1409,112,C-U,107,edge,_label
1414,107,M-C,664,edge,_label
1422,111,B-C,630,edge,_label
1428,111,E-C,1506,edge,_label
1431,1566,C-U,111,edge,_label
1439,2243,C-U,111,edge,_label
1461,1408,C-D,114,edge,_label
1483,635,U-U,116,edge,_label
1640,121,D-U,134,edge,_label
1659,134,U-D,122,edge,_label
1672,122,T-U,697,edge,_label
1684,123,U-U,125,edge,_label
1690,123,U-U,131,edge,_label
1702,123,C-U,799,edge,_label
1710,125,P-U,126,edge,_label
1713,131,U-U,125,edge,_label
1715,134,U-D,125,edge,_label
1726,126,T-P,127,edge,_label
1727,131,P-U,126,edge,_label
1776,126,T-P,302,edge,_label
1778,126,T-P,442,edge,_label
1801,132,T-U,127,edge,_label
1804,127,U-T,252,edge,_label
1805,442,T-T,127,edge,_label
1813,131,U-U,128,edge,_label
1814,128,U-U,131,edge,_label
1873,165,U-T,131,edge,_label
1890,131,U-U,252,edge,_label
1896,131,P-U,882,edge,_label
1926,133,D-U,243,edge,_label
1928,133,U-U,252,edge,_label
1935,427,U-U,133,edge,_label
1951,1249,U-C,133,edge,_label
1953,1250,U-T,133,edge,_label
1973,136,D-O,134,edge,_label
2067,806,O-P,136,edge,_label
2148,139,U-C,141,edge,_label
2165,1501,G-P,143,edge,_label
2198,145,U-G,1983,edge,_label
2205,147,T-O,146,edge,_label
2210,146,T-T,149,edge,_label
2222,146,T-T,155,edge,_label
2229,159,T-T,146,edge,_label
2230,146,T-T,159,edge,_label
2235,845,T-T,146,edge,_label
2242,147,T-O,154,edge,_label
2243,155,O-T,147,edge,_label
2316,147,O-O,1829,edge,_label
2319,1935,O-D,147,edge,_label
2320,147,D-O,1935,edge,_label
2326,147,D-O,2053,edge,_label
2338,147,T-O,2198,edge,_label
2373,155,T-T,149,edge,_label
2403,1181,T-C,149,edge,_label
2443,688,T-T,150,edge,_label
2456,151,T-U,1010,edge,_label
2552,154,T-T,845,edge,_label
2554,154,T-T,1200,edge,_label
2563,263,T-P,155,edge,_label
2569,371,T-T,155,edge,_label
2602,156,D-O,1942,edge,_label
2643,688,T-T,160,edge,_label
2663,498,P-P,161,edge,_label
2668,161,T-P,1010,edge,_label
2684,162,T-T,165,edge,_label
2692,162,U-T,169,edge,_label
2705,543,T-T,162,edge,_label
2712,162,E-T,941,edge,_label
2713,1392,T-U,162,edge,_label
2803,169,T-U,165,edge,_label
2830,165,U-T,544,edge,_label
2890,167,T-D,442,edge,_label
2897,697,D-T,167,edge,_label
2917,299,P-T,168,edge,_label
2920,168,F-P,540,edge,_label
2929,1336,P-F,168,edge,_label
2930,168,F-P,1336,edge,_label
2936,169,P-U,172,edge,_label
2954,169,T-U,1570,edge,_label
2961,170,P-P,170,edge,_label
2963,197,P-D,170,edge,_label
2965,199,P-P,170,edge,_label
2973,302,P-T,170,edge,_label
2986,170,T-P,545,edge,_label
2994,170,T-P,1010,edge,_label
2997,1295,P-U,170,edge,_label
3004,170,B-P,1808,edge,_label
3020,171,T-U,490,edge,_label
3031,2010,U-D,171,edge,_label
3064,174,B-T,176,edge,_label
3073,176,B-B,176,edge,_label
3074,176,B-B,176,edge,_label
3096,176,U-B,1230,edge,_label
3103,1234,B-U,176,edge,_label
3110,176,B-B,2164,edge,_label
3153,183,B-B,181,edge,_label
3164,181,B-B,1170,edge,_label
3196,184,U-F,428,edge,_label
3204,184,T-F,1805,edge,_label
3214,184,D-F,2306,edge,_label
3219,510,P-P,185,edge,_label
3224,185,B-P,593,edge,_label
3227,697,P-T,185,edge,_label
3228,185,T-P,697,edge,_label
3231,844,P-O,185,edge,_label
3236,185,C-P,850,edge,_label
3261,1069,D-T,186,edge,_label
3279,2347,D-U,186,edge,_label
3305,189,D-D,189,edge,_label
3310,189,C-D,191,edge,_label
3312,189,D-D,192,edge,_label
3321,1714,D-B,189,edge,_label
3323,1767,D-F,189,edge,_label
3331,190,D-D,190,edge,_label
3332,190,D-D,190,edge,_label
3336,190,D-D,192,edge,_label
3355,2001,D-C,190,edge,_label
3360,190,D-D,2332,edge,_label
3373,197,D-D,194,edge,_label
3383,1733,D-G,194,edge,_label
3418,196,G-C,1795,edge,_label
3431,278,D-D,197,edge,_label
3447,647,D-U,198,edge,_label
3455,200,P-T,199,edge,_label
3503,1854,P-P,199,edge,_label
3507,1896,P-D,199,edge,_label
3522,201,P-C,806,edge,_label
3525,1100,C-P,201,edge,_label
3532,202,D-D,350,edge,_label
3559,775,U-P,203,edge,_label
3562,203,P-U,777,edge,_label
3572,203,F-U,2238,edge,_label
3582,207,T-D,357,edge,_label
3584,208,C-T,874,edge,_label
3710,210,O-O,321,edge,_label
3711,322,O-O,210,edge,_label
3715,324,O-O,210,edge,_label
3723,684,O-E,210,edge,_label
3775,403,B-B,212,edge,_label
3778,212,B-B,404,edge,_label
3782,212,U-B,620,edge,_label
3784,212,B-B,622,edge,_label
3788,212,B-B,1020,edge,_label
3806,212,B-B,1714,edge,_label
3816,213,M-G,447,edge,_label
3817,520,G-O,213,edge,_label
3831,1900,G-R,213,edge,_label
3839,299,B-T,214,edge,_label
3843,402,B-D,214,edge,_label
3847,404,B-B,214,edge,_label
3855,1095,B-M,214,edge,_label
3888,217,F-D,389,edge,_label
3900,218,F-F,1787,edge,_label
3913,389,E-F,220,edge,_label
3934,223,F-U,1787,edge,_label
3950,226,D-D,710,edge,_label
3958,226,D-D,2257,edge,_label
3980,227,B-C,237,edge,_label
3983,239,C-T,227,edge,_label
3989,1187,C-F,227,edge,_label
4042,231,F-C,965,edge,_label
4115,337,B-U,234,edge,_label
4128,236,C-C,686,edge,_label
4152,237,F-B,334,edge,_label
4163,709,B-D,237,edge,_label
4164,237,D-B,709,edge,_label
4212,239,T-T,302,edge,_label
4239,241,U-U,241,edge,_label
4241,243,U-D,241,edge,_label
4242,241,D-U,243,edge,_label
4251,537,U-B,242,edge,_label
4252,242,B-U,537,edge,_label
4284,245,T-U,442,edge,_label
4343,427,U-U,252,edge,_label
4349,444,U-U,252,edge,_label
4364,252,F-U,883,edge,_label
4382,252,E-U,1545,edge,_label
4383,1593,U-M,252,edge,_label
4390,252,M-U,1793,edge,_label
4399,1798,U-U,252,edge,_label
4418,253,F-P,540,edge,_label
4434,253,U-P,2267,edge,_label
4490,256,U-D,1435,edge,_label
4492,257,D-C,261,edge,_label
4495,265,C-U,257,edge,_label
4501,268,R-T,258,edge,_label
4503,992,R-T,258,edge,_label
4504,258,T-R,992,edge,_label
4537,1435,D-U,261,edge,_label
4538,261,U-D,1435,edge,_label
4558,263,T-P,872,edge,_label
4566,263,T-P,1201,edge,_label
4589,268,U-T,265,edge,_label
4631,806,T-P,268,edge,_label
4672,272,U-T,282,edge,_label
4685,280,D-D,275,edge,_label
4686,275,D-D,280,edge,_label
4691,302,D-T,275,edge,_label
4693,362,D-T,275,edge,_label
4699,554,D-U,275,edge,_label
4703,985,D-B,275,edge,_label
4706,275,D-D,1224,edge,_label
4717,752,F-T,276,edge,_label
4721,833,F-D,276,edge,_label
4735,1607,F-D,276,edge,_label
4749,927,E-M,277,edge,_label
4780,280,T-D,299,edge,_label
4783,302,D-T,280,edge,_label
4785,361,D-T,280,edge,_label
4788,280,T-D,362,edge,_label
4845,1727,P-U,283,edge,_label
4884,284,T-T,919,edge,_label
4909,919,T-T,285,edge,_label
4924,286,U-T,291,edge,_label
4929,294,T-T,286,edge,_label
4962,287,T-T,543,edge,_label
4963,919,T-T,287,edge,_label
4964,287,T-T,919,edge,_label
4986,289,U-T,291,edge,_label
4995,543,T-T,289,edge,_label
4997,917,T-B,289,edge,_label
5072,291,T-U,294,edge,_label
5076,291,T-U,474,edge,_label
5077,919,U-T,291,edge,_label
5093,917,T-B,292,edge,_label
5098,292,T-T,919,edge,_label
5107,1003,T-T,293,edge,_label
5128,294,F-T,1065,edge,_label
5133,297,O-O,296,edge,_label
5145,298,B-B,298,edge,_label
5146,298,B-B,298,edge,_label
5147,299,B-T,298,edge,_label
5150,298,T-B,300,edge,_label
5197,2096,T-D,300,edge,_label
5202,301,O-T,318,edge,_label
5208,301,U-T,1028,edge,_label
5227,361,T-T,302,edge,_label
5239,649,T-U,302,edge,_label
5277,1770,T-B,302,edge,_label
5280,302,F-T,1775,edge,_label
5310,303,C-B,874,edge,_label
5349,996,P-P,307,edge,_label
5351,1259,P-T,307,edge,_label
5367,318,O-O,318,edge,_label
5368,318,O-O,318,edge,_label
5369,453,O-O,318,edge,_label
5372,318,P-O,865,edge,_label
5409,523,O-B,323,edge,_label
5414,324,O-O,325,edge,_label
5426,327,M-M,327,edge,_label
5458,329,U-E,1435,edge,_label
5466,329,D-E,2172,edge,_label
5479,334,F-F,334,edge,_label
5480,334,F-F,334,edge,_label
5495,1378,F-D,334,edge,_label
5501,1613,F-U,334,edge,_label
5507,1896,F-D,334,edge,_label
5509,1904,F-F,334,edge,_label
5512,334,F-F,1974,edge,_label
5527,777,B-P,336,edge,_label
5529,1010,B-T,336,edge,_label
5579,341,T-T,341,edge,_label
5580,341,T-T,341,edge,_label
5587,346,T-T,341,edge,_label
5601,1129,T-T,341,edge,_label
5603,346,T-T,342,edge,_label
5641,401,T-C,346,edge,_label
5647,1129,T-T,346,edge,_label
5700,352,P-D,669,edge,_label
5733,1055,D-D,353,edge,_label
5740,353,U-D,1691,edge,_label
5742,353,U-D,1950,edge,_label
5765,1443,D-D,356,edge,_label
5777,549,T-B,357,edge,_label
5802,361,B-T,363,edge,_label
5842,367,T-T,688,edge,_label
5856,368,T-T,1202,edge,_label
5924,372,C-C,1599,edge,_label
5931,375,C-C,373,edge,_label
5959,435,C-U,375,edge,_label
5965,849,C-O,375,edge,_label
5967,867,C-U,375,edge,_label
5986,376,C-G,1680,edge,_label
5992,376,B-G,1808,edge,_label
6000,376,D-G,2334,edge,_label
6031,617,T-U,382,edge,_label
6036,382,T-T,1129,edge,_label
6077,829,D-D,388,edge,_label
6094,388,F-D,2157,edge,_label
6125,1087,T-T,390,edge,_label
6146,391,T-T,391,edge,_label
6148,391,T-T,566,edge,_label
6204,398,E-O,632,edge,_label
6210,398,O-O,849,edge,_label
6212,398,D-O,1041,edge,_label
6220,398,A-O,1281,edge,_label
6223,1379,O-U,398,edge,_label
6308,406,U-U,408,edge,_label
6317,2267,U-U,406,edge,_label
6335,414,T-D,411,edge,_label
6343,416,F-F,416,edge,_label
6344,416,F-F,416,edge,_label
6345,417,F-U,416,edge,_label
6353,421,F-U,416,edge,_label
6371,430,F-U,416,edge,_label
6372,416,U-F,430,edge,_label
6383,784,F-D,416,edge,_label
6409,644,T-C,420,edge,_label
6421,424,U-U,422,edge,_label
6430,422,T-U,575,edge,_label
6447,425,C-C,425,edge,_label
6448,425,C-C,425,edge,_label
6456,425,B-C,549,edge,_label
6458,425,C-C,628,edge,_label
6459,644,C-C,425,edge,_label
6462,425,U-C,649,edge,_label
6466,425,P-C,651,edge,_label
6468,425,U-C,1028,edge,_label
6485,1187,T-F,426,edge,_label
6510,428,T-U,433,edge,_label
6521,643,U-D,428,edge,_label
6526,428,U-U,645,edge,_label
6537,1187,U-F,428,edge,_label
6542,428,T-U,1520,edge,_label
6570,429,C-G,850,edge,_label
6596,435,B-U,436,edge,_label
6599,438,U-U,435,edge,_label
6604,435,U-U,440,edge,_label
6608,435,C-U,1181,edge,_label
6626,440,A-U,574,edge,_label
6645,459,T-T,442,edge,_label
6663,880,T-T,442,edge,_label
6664,442,T-T,880,edge,_label
6667,882,T-P,442,edge,_label
6692,443,P-O,882,edge,_label
6698,443,T-O,1570,edge,_label
6710,445,P-U,882,edge,_label
6713,446,M-M,446,edge,_label
6714,446,M-M,446,edge,_label
6747,905,O-F,453,edge,_label
6755,1147,O-O,453,edge,_label
6780,456,O-O,457,edge,_label
6791,882,T-P,459,edge,_label
6873,473,M-M,473,edge,_label
6874,473,M-M,473,edge,_label
6884,474,T-T,919,edge,_label
6885,882,U-P,475,edge,_label
6890,478,U-F,479,edge,_label
6891,480,F-T,478,edge,_label
6914,478,G-F,1744,edge,_label
6933,660,T-T,480,edge,_label
6937,481,T-T,481,edge,_label
6938,481,T-T,481,edge,_label
6961,583,F-D,486,edge,_label
6986,487,M-O,664,edge,_label
7013,544,U-U,492,edge,_label
7047,1785,U-M,492,edge,_label
7049,1814,U-P,492,edge,_label
7075,804,P-P,493,edge,_label
7095,501,P-P,494,edge,_label
7099,617,P-U,494,edge,_label
7116,496,P-P,498,edge,_label
7121,501,P-P,496,edge,_label
7147,501,P-P,497,edge,_label
7156,497,B-P,1714,edge,_label
7224,500,P-P,501,edge,_label
7238,500,A-P,1526,edge,_label
7277,509,P-T,503,edge,_label
7299,2253,T-R,504,edge,_label
7300,504,R-T,2253,edge,_label
7350,507,T-U,872,edge,_label
7358,508,P-T,601,edge,_label
7379,1110,T-M,508,edge,_label
7380,508,M-T,1110,edge,_label
7416,508,P-T,1769,edge,_label
7424,508,M-T,1779,edge,_label
7425,1780,T-M,508,edge,_label
7429,1782,T-P,508,edge,_label
7434,508,T-T,1784,edge,_label
7437,1786,T-P,508,edge,_label
7452,509,T-T,988,edge,_label
7457,1201,T-T,509,edge,_label
7462,509,F-T,1624,edge,_label
7570,537,B-B,539,edge,_label
7572,537,M-B,550,edge,_label
7582,537,D-B,1179,edge,_label
7585,1253,B-U,537,edge,_label
7642,543,U-T,544,edge,_label
7645,546,T-T,543,edge,_label
7646,543,T-T,546,edge,_label
7674,545,T-T,872,edge,_label
7677,644,T-C,546,edge,_label
7711,563,B-U,549,edge,_label
7735,1957,B-D,549,edge,_label
7737,1970,B-B,549,edge,_label
7746,549,B-B,2086,edge,_label
7763,591,U-B,554,edge,_label
7765,985,U-B,554,edge,_label
7779,617,G-U,555,edge,_label
7806,566,P-T,601,edge,_label
7812,566,T-T,875,edge,_label
7814,566,U-T,887,edge,_label
7828,566,T-T,1070,edge,_label
7881,1553,T-A,566,edge,_label
7904,569,D-G,571,edge,_label
7916,570,O-T,699,edge,_label
7917,1443,T-D,570,edge,_label
7934,574,D-A,2119,edge,_label
7939,577,T-U,575,edge,_label
7940,575,U-T,577,edge,_label
7958,578,U-P,2267,edge,_label
7959,2334,P-D,578,edge,_label
7978,583,F-D,585,edge,_label
7992,584,F-F,585,edge,_label
8013,1034,F-F,584,edge,_label
8022,584,F-F,1122,edge,_label
8060,585,D-F,1614,edge,_label
8062,585,B-F,1912,edge,_label
8064,585,U-F,1952,edge,_label
8070,585,U-F,2231,edge,_label
8090,586,F-F,1034,edge,_label
8125,1350,F-M,587,edge,_label
8128,587,U-F,1952,edge,_label
8153,1114,F-F,588,edge,_label
8159,1350,F-M,588,edge,_label
8160,588,M-F,1350,edge,_label
8177,1817,F-F,588,edge,_label
8184,588,U-F,1983,edge,_label
8243,2267,B-U,591,edge,_label
8267,598,F-O,595,edge,_label
8269,818,F-D,595,edge,_label
8274,595,U-F,858,edge,_label
8275,859,F-U,595,edge,_label
8290,595,U-F,1679,edge,_label
8291,1726,F-C,595,edge,_label
8339,2318,P-U,601,edge,_label
8350,603,U-D,606,edge,_label
8383,616,D-D,616,edge,_label
8384,616,D-D,616,edge,_label
8390,617,U-U,618,edge,_label
8485,960,C-F,628,edge,_label
8522,631,U-E,1022,edge,_label
8531,2040,E-D,631,edge,_label
8554,637,D-D,637,edge,_label
8557,639,A-O,638,edge,_label
8558,638,O-A,639,edge,_label
8583,1129,U-T,642,edge,_label
8593,1022,D-U,643,edge,_label
8601,2020,D-F,643,edge,_label
8619,848,C-M,644,edge,_label
8622,644,P-C,865,edge,_label
8637,1023,C-U,644,edge,_label
8645,1027,C-P,644,edge,_label
8649,1774,C-U,644,edge,_label
8685,1350,P-M,651,edge,_label
8697,1896,T-D,652,edge,_label
8707,653,U-U,653,edge,_label
8708,653,U-U,653,edge,_label
8709,1812,U-U,653,edge,_label
8712,654,U-T,1028,edge,_label
8721,660,P-T,659,edge,_label
8724,659,T-P,671,edge,_label
8729,662,C-C,661,edge,_label
8731,663,C-U,661,edge,_label
8735,932,C-O,661,edge,_label
8737,1188,C-C,661,edge,_label
8742,661,A-C,1353,edge,_label
8748,661,A-C,1516,edge,_label
8756,661,A-C,1721,edge,_label
8763,2296,C-U,661,edge,_label
8770,663,T-U,1766,edge,_label
8776,663,U-U,2360,edge,_label
8779,664,M-M,664,edge,_label
8847,679,T-T,674,edge,_label
8870,677,U-U,1756,edge,_label
8875,681,T-T,679,edge,_label
8877,682,T-T,679,edge,_label
8905,688,T-T,687,edge,_label
8941,1202,T-T,691,edge,_label
8942,691,T-T,1202,edge,_label
8951,695,F-U,694,edge,_label
8952,694,U-F,695,edge,_label
8972,699,F-O,1159,edge,_label
8975,1161,O-U,699,edge,_label
8985,1129,R-T,700,edge,_label
8996,703,F-F,705,edge,_label
9016,708,D-D,709,edge,_label
9041,1259,G-T,713,edge,_label
9044,713,U-G,2353,edge,_label
